LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
XRRRP8A6OO,53,98801,120725,737,165,3,8.27,24,0.34,High School,Self-employed,Single,No,No,Education,No,1
UYAJ8NJ1PP,50,35931,150016,458,343,8,3.71,72,0.5,High School,Self-employed,Married,Yes,No,Education,Yes,1
139NQNOJXF,79,104377,24873,788,277,6,10.39,72,0.58,High School,Unemployed,Widowed,No,No,Education,No,0
5POGANLDPC,47,39192,45372,541,129,8,14.31,24,0.7,Bachelor's,Self-employed,Widowed,Yes,Yes,Home Improvement,Yes,1
49TP8AMN84,54,56542,94464,304,30,7,20.53,36,0.81,Master's,Self-employed,Married,Yes,Yes,Business,No,0
84Q6V0YLWO,40,137015,151451,660,10,5,10.44,12,0.46,PhD,Full-time,Married,Yes,No,Other,No,1
ZOF0IWP7G7,75,52520,122322,758,301,9,18.52,36,0.68,Bachelor's,Full-time,Widowed,No,No,Auto,No,0
G0LYY1P1N8,27,74772,172823,547,95,4,7.13,36,0.24,Bachelor's,Self-employed,Single,Yes,No,Other,Yes,1
L9V9ICKZ6O,71,60106,105082,721,189,6,19.51,48,0.94,Bachelor's,Self-employed,Divorced,Yes,No,Home Improvement,Yes,1
FQWS9O37CJ,22,91121,10110,314,191,2,8.19,48,0.44,PhD,Full-time,Married,No,Yes,Education,No,0
RL5SCQI33T,53,35559,190413,421,265,2,6.16,36,0.76,Master's,Self-employed,Divorced,Yes,No,Education,Yes,1
J45FTLQ863,51,115595,17087,576,127,2,7.08,60,0.12,High School,Self-employed,Widowed,No,Yes,Business,No,0
85IGWTVOK1,69,43742,159834,752,237,7,7.01,72,0.28,Master's,Part-time,Divorced,No,No,Home Improvement,Yes,1
UMMXR07O53,48,79669,87617,689,354,2,14.28,48,0.54,Master's,Self-employed,Single,No,Yes,Other,Yes,1
OW3QH4J9CI,27,145044,105483,593,111,2,21.59,36,0.89,Bachelor's,Unemployed,Widowed,Yes,Yes,Home Improvement,Yes,0
0ICLD11XVQ,75,80831,14596,745,315,9,4.75,12,0.57,Bachelor's,Part-time,Single,Yes,No,Home Improvement,No,1
FJHCL4FNC2,36,122217,112539,509,342,7,18.55,60,0.94,Bachelor's,Unemployed,Widowed,No,Yes,Education,Yes,0
YNWODMDLPT,75,51873,23313,601,144,3,17.4,24,0.54,High School,Self-employed,Single,No,No,Other,Yes,0
9GIQL4B4XA,49,116532,118175,522,64,3,22.2,36,0.54,High School,Full-time,Widowed,No,Yes,Auto,No,1
ZKYFGUU58T,18,136267,119914,302,246,7,8.37,36,0.21,High School,Part-time,Single,Yes,Yes,Education,Yes,1
W6UN9AXMNN,73,144092,28705,817,222,5,12.9,72,0.82,Master's,Full-time,Widowed,No,No,Other,No,1
PPQBMYR3U3,22,51755,78445,392,312,6,23.37,60,0.32,Bachelor's,Part-time,Single,No,No,Business,No,0
VOBCJ2BFIQ,62,95956,108892,819,105,8,17.52,48,0.91,PhD,Full-time,Widowed,No,Yes,Education,Yes,0
3326XKOEQD,21,96988,7023,727,180,9,11.55,48,0.92,Master's,Part-time,Single,Yes,Yes,Business,No,1
XCRGDDQ4T6,33,55648,124654,792,183,1,5.89,48,0.95,High School,Part-time,Married,No,No,Education,Yes,0
XQ3293OQX1,41,135991,195868,534,225,3,8.77,24,0.57,PhD,Unemployed,Divorced,Yes,No,Home Improvement,Yes,0
GLGJXUI2PR,33,125005,85073,460,264,7,15.79,60,0.71,PhD,Full-time,Widowed,Yes,No,Other,No,0
JWDJJZQM7F,72,12396,97197,630,277,6,18.8,60,0.8,Bachelor's,Unemployed,Single,No,Yes,Business,Yes,0
MDSNWBGIFD,19,94082,69429,632,88,7,5.74,48,0.22,PhD,Unemployed,Married,No,No,Education,Yes,1
Y3K4ERK1FU,66,138322,109195,349,175,8,16.19,48,0.64,High School,Full-time,Widowed,No,No,Business,No,1
LTM6QA95IQ,45,142663,197699,822,17,6,15.11,72,0.13,Bachelor's,Part-time,Widowed,Yes,Yes,Education,No,1
0BGSCTAT8D,49,21303,38848,791,105,3,14.31,12,0.55,PhD,Unemployed,Widowed,Yes,No,Education,Yes,0
117ZN4LH2E,44,81719,173876,571,270,2,18.18,12,0.24,Bachelor's,Full-time,Divorced,Yes,No,Auto,No,0
U9RIU3E5OY,37,109616,151451,551,318,7,21.42,36,0.26,PhD,Part-time,Single,No,No,Auto,No,0
PA8BJ9YSGM,41,134165,195736,389,166,1,10.11,36,0.43,Master's,Unemployed,Single,Yes,No,Auto,No,0
ZU1SIN55XL,29,96231,32766,745,12,3,22.56,60,0.49,Master's,Unemployed,Widowed,No,Yes,Business,No,1
2XWHMQ6NAV,67,17314,73099,631,336,4,6.53,60,0.66,High School,Unemployed,Widowed,No,No,Home Improvement,Yes,0
XTI53DWUCA,52,29623,172132,438,31,1,6.81,24,0.17,Master's,Part-time,Widowed,No,No,Education,Yes,0
PBL4H7B4IT,77,115228,74122,656,39,5,8.87,24,0.55,Master's,Unemployed,Married,Yes,No,Other,No,1
GN4WFZN39B,50,107624,152159,573,147,3,5.63,12,0.26,Master's,Part-time,Widowed,Yes,No,Auto,Yes,1
J25PZQHA0S,50,121785,53868,318,217,2,8.07,36,0.62,PhD,Self-employed,Divorced,Yes,No,Business,No,1
5V9ONRONNO,78,96206,124119,610,218,3,5.34,12,0.67,PhD,Unemployed,Single,No,No,Business,No,0
EYNDKE5IBT,68,79274,159297,453,81,8,21.08,12,0.6,Bachelor's,Self-employed,Divorced,Yes,Yes,Business,Yes,0
D844P646JY,60,143541,100286,689,332,6,6.06,36,0.76,PhD,Full-time,Widowed,Yes,Yes,Other,Yes,0
Q6UF7CD378,54,63947,11643,559,207,7,19.44,24,0.4,Master's,Unemployed,Married,No,Yes,Other,Yes,0
D96ND5C5E7,29,58874,41727,424,200,6,4.05,72,0.79,PhD,Full-time,Widowed,No,No,Auto,Yes,0
W19220S7UZ,20,59708,147077,653,331,6,23.87,72,0.49,High School,Full-time,Widowed,Yes,No,Other,No,0
EWB8ZDYXXK,18,84553,114079,572,37,3,18.65,72,0.54,Bachelor's,Full-time,Widowed,No,No,Auto,No,1
PGKNJ3MKGG,50,78344,70697,544,210,8,3.15,36,0.68,Bachelor's,Self-employed,Widowed,Yes,Yes,Other,Yes,0
90R9177CQW,57,59138,21029,749,326,7,19.8,48,0.12,PhD,Part-time,Widowed,No,No,Other,No,1
52YILGBIAB,27,57638,150298,546,248,7,14.31,48,0.69,Master's,Self-employed,Single,No,Yes,Other,Yes,1
XFTBROU982,60,88249,199718,819,226,6,20.15,48,0.66,Bachelor's,Self-employed,Divorced,Yes,No,Auto,Yes,1
GID1YYII9V,61,115865,196675,440,47,5,14.49,60,0.38,High School,Full-time,Married,No,No,Education,Yes,0
248KCJHTMR,46,12719,164803,661,17,8,17.1,24,0.18,High School,Unemployed,Widowed,No,Yes,Auto,No,0
1F9XLK5B73,30,52534,114458,307,294,5,20.3,24,0.18,Bachelor's,Part-time,Married,No,Yes,Education,No,1
QKW7CEU20D,29,102241,115384,777,195,9,11.91,60,0.93,Master's,Full-time,Single,Yes,Yes,Business,Yes,0
6CG6UVL5JI,48,136209,73926,651,186,9,3.06,12,0.72,Master's,Part-time,Divorced,No,Yes,Business,Yes,0
KEMT3OP77S,63,102124,142069,794,344,1,21.7,72,0.21,PhD,Self-employed,Widowed,No,Yes,Auto,Yes,1
SXDT36V5TP,19,101659,60506,726,223,6,11.38,48,0.42,PhD,Part-time,Single,Yes,Yes,Education,Yes,0
IEXZQGUKKP,78,85713,83229,338,317,7,13.91,72,0.63,Bachelor's,Part-time,Single,Yes,No,Education,No,0
7K34OMD05T,68,85418,185887,486,336,3,3.17,48,0.85,PhD,Unemployed,Divorced,No,Yes,Education,No,0
HTVM8D4W24,67,138232,47092,392,228,7,13.83,72,0.14,PhD,Full-time,Widowed,No,No,Business,Yes,0
8AJJC622BQ,52,41575,67539,385,76,7,24.7,12,0.31,PhD,Part-time,Divorced,No,No,Auto,Yes,1
GFAJK4S4HB,40,73852,157889,343,187,2,9.12,72,0.9,High School,Part-time,Divorced,Yes,No,Home Improvement,No,1
PHYCJNFC1O,34,142079,173933,436,345,7,11.7,72,0.11,PhD,Self-employed,Married,No,No,Education,Yes,0
9VZDV4IN7G,43,86242,18428,720,269,1,18.12,36,0.28,Bachelor's,Self-employed,Married,Yes,No,Education,No,0
630914I6LT,25,39257,180006,373,94,5,20.93,72,0.96,Master's,Part-time,Divorced,Yes,Yes,Home Improvement,No,0
0UL2N0M6C6,46,71246,146330,847,309,9,12.18,36,0.65,PhD,Full-time,Married,No,Yes,Auto,Yes,1
61A89RX5Z4,43,11435,62775,811,131,7,9.81,24,0.34,Master's,Part-time,Single,No,Yes,Education,No,0
TFHSK6EXIT,27,101357,10469,455,38,7,23.63,60,0.16,PhD,Part-time,Divorced,Yes,No,Auto,No,0
CX42R72I2A,43,146156,33854,554,71,2,17.9,72,0.13,Bachelor's,Unemployed,Widowed,No,Yes,Education,No,1
L39PCTUZR3,79,93807,142328,470,280,8,5.62,24,0.32,High School,Full-time,Widowed,No,No,Other,No,0
E94WYESY9I,51,125953,81256,469,332,3,4.52,36,0.89,Bachelor's,Unemployed,Single,Yes,No,Education,Yes,1
CEECOUBT3O,68,148563,170009,621,159,8,13.64,72,0.47,High School,Full-time,Widowed,No,No,Other,No,0
LQRVDMHI9T,58,133797,104134,755,186,3,7.84,72,0.75,PhD,Full-time,Widowed,Yes,No,Auto,No,1
6ZO0M8O10P,24,73888,137723,454,190,7,8.59,12,0.93,PhD,Full-time,Divorced,No,Yes,Education,No,0
H3MKJH5LAF,21,83609,186360,648,119,2,22.31,24,0.47,High School,Unemployed,Single,Yes,Yes,Business,Yes,0
WQGO54UVTJ,75,19077,89730,750,219,4,4.97,48,0.27,Bachelor's,Unemployed,Divorced,Yes,Yes,Business,Yes,1
V1QJ3K7OS0,70,30953,161123,472,52,6,18.74,48,0.57,Bachelor's,Unemployed,Single,No,Yes,Home Improvement,Yes,1
MA8INJW7PM,67,124682,32386,309,221,9,8.97,12,0.92,High School,Self-employed,Divorced,Yes,Yes,Business,No,1
3682YTFGZ2,62,77889,152256,564,130,5,19.73,36,0.82,PhD,Unemployed,Divorced,Yes,No,Other,Yes,1
QQTAI3GN4N,28,125374,38787,737,236,9,18.89,48,0.16,High School,Self-employed,Married,No,Yes,Business,Yes,1
0QLJYYGDE3,46,34860,26621,546,245,5,3.16,48,0.72,PhD,Self-employed,Widowed,No,No,Business,Yes,0
5GHGUWUGOR,73,87475,82984,845,225,8,14.2,60,0.61,High School,Self-employed,Single,No,No,Business,No,1
2NPUYICZMW,53,97266,195864,798,207,1,6.07,24,0.92,PhD,Part-time,Widowed,Yes,No,Education,Yes,1
OJFF0TVCWG,42,110732,181325,428,95,7,22.06,36,0.21,High School,Part-time,Married,Yes,Yes,Home Improvement,Yes,1
3RTIYL2A4G,38,37083,39051,626,199,4,22.17,72,0.58,Master's,Part-time,Single,Yes,No,Auto,Yes,1
Z5RSNGRQUI,78,67372,54811,703,246,5,12.2,24,0.89,PhD,Self-employed,Married,No,No,Home Improvement,No,0
0S7JFBZ5Q7,74,133786,35447,658,71,6,12.78,36,0.47,Bachelor's,Self-employed,Widowed,Yes,Yes,Other,No,0
SKZZ9S7J10,53,17813,133046,316,317,5,9.67,48,0.53,High School,Full-time,Divorced,Yes,No,Education,Yes,0
TTJ6UGPEMA,27,41598,166326,573,184,1,18.77,60,0.16,Bachelor's,Self-employed,Married,No,No,Education,Yes,0
6ILLX11W8J,54,103106,89045,415,5,9,10.89,24,0.35,High School,Part-time,Married,Yes,No,Business,Yes,0
WZ4TE9EXN0,26,37082,121859,390,205,2,8.89,48,0.39,Bachelor's,Self-employed,Divorced,No,Yes,Business,No,1
16VZEF6DKC,41,39241,193490,381,31,9,12.51,36,0.95,Bachelor's,Self-employed,Widowed,No,No,Other,No,0
YHM16Z1N0N,52,21745,150544,623,98,2,5.01,24,0.35,High School,Full-time,Married,No,No,Education,Yes,0
2852SU8FBJ,66,36029,8471,413,255,9,19.43,72,0.51,High School,Self-employed,Widowed,Yes,Yes,Auto,No,1
23FAA5WZKO,52,133395,125312,357,186,6,3.28,24,0.7,Bachelor's,Unemployed,Divorced,Yes,Yes,Home Improvement,Yes,1
CU9VK654QS,65,99186,144401,453,75,9,17.18,48,0.25,Bachelor's,Full-time,Single,Yes,No,Education,No,0
BRBMTGXZ21,53,147612,170937,703,176,6,7.02,24,0.54,Bachelor's,Self-employed,Married,No,Yes,Auto,Yes,0
X6YW17AHDJ,35,107768,51850,565,314,6,8.11,72,0.76,PhD,Self-employed,Widowed,No,Yes,Auto,No,1
JQQ3Q2E4BL,66,51846,59220,614,286,2,16.98,60,0.88,PhD,Full-time,Divorced,No,Yes,Home Improvement,Yes,0
BV4OLG3XN1,56,85932,98808,340,348,8,24.84,60,0.66,Master's,Self-employed,Divorced,Yes,Yes,Auto,No,1
TINYSAQUTV,49,33411,142469,404,254,3,20.11,48,0.7,PhD,Part-time,Married,Yes,Yes,Other,Yes,1
BEGSU52J02,41,88797,171597,492,324,7,7.97,36,0.21,PhD,Unemployed,Single,Yes,Yes,Auto,Yes,0
F5QD3H9TCY,40,62307,58072,700,189,5,6.87,48,0.95,High School,Unemployed,Married,Yes,Yes,Other,Yes,0
E4S74NM5DJ,79,144165,88820,577,307,3,22.06,60,0.22,Master's,Part-time,Widowed,Yes,No,Auto,Yes,0
DO679OBXG4,49,32042,28284,653,344,1,12.77,12,0.8,Master's,Self-employed,Divorced,No,Yes,Business,No,1
A667UVOH4G,54,62930,197402,555,126,8,6.02,12,0.34,PhD,Self-employed,Single,Yes,Yes,Auto,Yes,1
W5IUQ0D1QR,29,107883,88369,398,286,3,21.97,24,0.94,High School,Unemployed,Widowed,No,Yes,Other,No,0
SRRA8PZZLD,66,43756,30122,581,253,2,20.95,72,0.75,High School,Self-employed,Married,No,No,Auto,No,0
8P9NXDGF6Z,72,63268,135349,702,212,1,24.65,24,0.78,Master's,Unemployed,Divorced,Yes,Yes,Auto,Yes,0
Q3F1JZWSK4,30,58901,75553,408,249,4,23.01,12,0.3,High School,Unemployed,Married,No,Yes,Auto,Yes,1
IT02R548ZN,40,109986,99788,498,83,8,21.74,60,0.5,Bachelor's,Part-time,Single,Yes,No,Other,Yes,1
FBNI369R4T,42,138386,67812,602,12,3,4.16,24,0.66,PhD,Unemployed,Single,Yes,Yes,Auto,Yes,1
2D4UOCNBLR,52,15626,12999,626,44,1,5.3,48,0.79,Bachelor's,Self-employed,Single,No,No,Home Improvement,No,0
GICU36CQTN,58,148496,27436,453,126,4,15.52,72,0.19,Master's,Self-employed,Single,Yes,No,Home Improvement,No,1
XHCPGLR8GB,47,22857,47963,704,113,9,14.69,48,0.97,Master's,Full-time,Single,Yes,Yes,Other,No,1
9WNMB74SH4,34,143052,138168,761,275,1,13.08,72,0.9,High School,Self-employed,Married,No,No,Business,No,0
HWXGW3M4DH,66,36431,161351,431,204,2,11.73,60,0.34,High School,Full-time,Single,No,Yes,Home Improvement,Yes,1
EH2NJQ19XR,79,94976,113899,383,336,9,12.49,24,0.84,Master's,Unemployed,Single,No,Yes,Education,No,0
HPO7GLTHZX,37,92711,31201,698,272,2,15.52,72,0.57,Master's,Self-employed,Divorced,No,No,Home Improvement,Yes,1
JSY40XQIBH,65,36385,155787,408,57,3,3.05,48,0.52,Bachelor's,Part-time,Single,No,No,Education,Yes,0
7LZB44KHFM,42,28639,165381,520,327,7,8.74,24,0.38,Bachelor's,Part-time,Divorced,No,Yes,Other,No,0
FZWWER2YNU,39,95530,151150,667,218,3,14.4,24,0.62,High School,Part-time,Divorced,Yes,Yes,Business,No,1
NY5E4VDKE9,30,31563,192686,446,108,9,18.89,48,0.76,Bachelor's,Unemployed,Divorced,Yes,No,Education,No,0
G50IPM6ZSX,76,125672,10105,411,278,6,6.83,12,0.47,High School,Unemployed,Married,Yes,Yes,Education,No,1
M0UVE2DBQ6,36,146848,122666,793,173,3,15.03,72,0.67,High School,Full-time,Married,No,Yes,Home Improvement,No,0
7PF4DJ7KQN,66,149783,99848,804,327,9,18.72,48,0.73,PhD,Part-time,Widowed,Yes,Yes,Education,No,0
W5BQJWI9Z6,53,92970,7839,774,263,1,12.78,60,0.74,High School,Full-time,Widowed,No,No,Other,Yes,0
IIC2VR0OSN,29,95553,73920,570,314,3,3.6,36,0.15,Bachelor's,Full-time,Divorced,Yes,Yes,Other,Yes,1
U935GAPVFY,78,92879,48619,720,110,1,12.88,48,0.87,Master's,Self-employed,Married,No,Yes,Other,Yes,0
GTW87PHBVV,58,146727,47821,666,186,2,9.52,24,0.51,Master's,Self-employed,Single,Yes,Yes,Home Improvement,No,0
MXN8PN2Q2T,36,54859,130736,579,268,8,23.45,24,0.34,Bachelor's,Part-time,Widowed,No,No,Business,Yes,1
8J6A6UOG7O,29,62098,149565,582,228,7,5.74,48,0.32,Master's,Unemployed,Married,No,No,Home Improvement,Yes,0
7S81AAVVEC,26,132413,22069,339,155,2,17.35,36,0.53,High School,Self-employed,Single,No,No,Other,Yes,0
DPFFZ7L42K,24,10526,12531,488,188,2,4.16,48,0.9,Master's,Unemployed,Single,No,Yes,Home Improvement,Yes,0
GENBMBWUCP,45,78760,173123,463,271,9,12.82,36,0.44,Bachelor's,Full-time,Married,Yes,No,Other,Yes,0
F6JTCPWDVO,31,57837,143808,835,1,6,15.19,36,0.77,Master's,Full-time,Widowed,Yes,Yes,Auto,Yes,1
QB0IBAYQIL,48,21536,143782,835,245,5,9.56,60,0.19,High School,Full-time,Married,No,No,Auto,No,0
SWTX05LV71,69,38541,72155,303,209,6,13.01,72,0.53,High School,Full-time,Widowed,No,Yes,Education,No,0
LSHDRRX61Z,36,89083,150047,589,285,9,6.6,24,0.99,Bachelor's,Part-time,Divorced,No,No,Business,No,1
S5MELMJJLG,75,44531,67424,732,358,7,9.69,24,0.79,Bachelor's,Full-time,Married,Yes,Yes,Auto,Yes,0
XJG8TJG6J0,64,18712,50603,770,12,9,16.66,36,0.29,Bachelor's,Self-employed,Married,No,Yes,Other,No,0
LXYLKBKL60,33,114101,159324,480,95,4,9.64,24,0.55,PhD,Full-time,Widowed,No,No,Home Improvement,No,1
BZC6PE7L7N,70,75455,137503,547,220,2,22.79,12,0.31,PhD,Unemployed,Widowed,Yes,Yes,Home Improvement,Yes,1
GJQ08C6IOV,22,84744,173553,578,237,8,16.82,36,0.47,High School,Self-employed,Married,No,No,Education,No,1
Q3BW6C79CT,52,139749,97573,553,93,4,12.65,24,0.8,PhD,Unemployed,Single,No,No,Home Improvement,Yes,1
JH8J187BEJ,29,15109,145629,480,337,9,3.85,12,0.79,PhD,Unemployed,Single,Yes,Yes,Auto,No,0
M9NZ0LLDSD,42,59268,108302,808,268,4,13.99,60,0.31,Master's,Part-time,Single,No,Yes,Home Improvement,Yes,1
R9FREJF4V0,69,64615,136234,625,170,8,19.83,24,0.93,PhD,Part-time,Divorced,No,No,Auto,Yes,0
S4VEMP5WDC,76,92503,170814,656,93,9,8.84,12,0.63,Master's,Unemployed,Divorced,Yes,No,Auto,No,1
9V3VO8YS1J,38,95708,24675,690,148,9,20.75,48,0.44,Bachelor's,Unemployed,Widowed,No,No,Business,Yes,0
P8KXZHGTGC,53,112471,78997,384,111,4,8.54,72,0.55,Master's,Full-time,Divorced,Yes,Yes,Education,No,1
F9C9RGK751,70,93309,153087,616,54,1,21.12,48,0.64,Master's,Self-employed,Single,No,No,Other,Yes,1
6M457IL2AW,40,136446,186129,511,336,3,4.88,12,0.6,Bachelor's,Full-time,Married,No,Yes,Auto,No,0
595W2T4U5E,33,116661,168663,814,115,9,22.06,36,0.54,Bachelor's,Part-time,Divorced,No,Yes,Education,No,1
NRJVHD0RH1,74,16154,145905,683,142,4,13.98,36,0.55,High School,Part-time,Divorced,No,No,Other,Yes,1
4UL0YX2RSP,56,74288,12896,641,200,5,9.52,24,0.26,High School,Full-time,Single,No,No,Home Improvement,No,1
3XX5O3GRTS,62,61195,169044,337,179,7,8.83,48,0.83,High School,Self-employed,Divorced,Yes,Yes,Education,No,0
CO7KN4KYFT,70,30581,54733,810,201,5,12.5,36,0.59,High School,Unemployed,Widowed,No,Yes,Education,No,1
KTPI7W8GI0,59,40087,46800,719,52,4,24.98,36,0.22,Master's,Full-time,Married,No,Yes,Education,Yes,1
QAMO2A3YER,75,79298,101044,468,179,2,7.85,48,0.79,Master's,Part-time,Single,Yes,Yes,Home Improvement,Yes,0
S60DQKK7H8,56,56167,10347,642,312,2,5.27,60,0.94,High School,Self-employed,Widowed,Yes,No,Home Improvement,No,0
SMX8IAODUL,31,49499,195135,605,307,4,15.87,36,0.95,PhD,Part-time,Single,No,Yes,Education,No,1
87223HEXF1,48,135816,138715,841,136,9,13.75,72,0.43,High School,Self-employed,Widowed,Yes,No,Business,Yes,0
M9NYT6X1BP,75,106347,45785,836,181,8,14.53,12,0.22,PhD,Self-employed,Married,No,No,Auto,Yes,0
AVWM8G8N4C,22,58787,23681,411,0,3,17.67,24,0.57,Bachelor's,Self-employed,Married,Yes,No,Home Improvement,No,0
VJVO4EPIYH,52,45488,186098,710,43,9,8.88,36,0.2,Master's,Full-time,Widowed,Yes,Yes,Business,Yes,1
XXEQXQRP9N,40,84441,108864,505,226,5,23.03,72,0.94,Master's,Full-time,Widowed,No,Yes,Home Improvement,Yes,1
W1L6E4R498,46,32431,151964,484,330,3,12.58,72,0.27,PhD,Full-time,Widowed,Yes,No,Education,No,0
HH606AXMD4,60,71681,52299,681,97,5,5.84,36,0.33,High School,Self-employed,Widowed,No,No,Business,Yes,1
5SFIIGZNXR,28,132720,22073,795,207,4,19.33,60,0.47,Master's,Self-employed,Widowed,Yes,No,Other,Yes,0
47N3LBXNPC,35,59153,107304,678,264,8,17.15,12,0.44,PhD,Part-time,Widowed,Yes,No,Auto,Yes,1
KSAJUL5NMV,64,16368,35682,346,287,5,9.95,24,0.82,Bachelor's,Unemployed,Married,Yes,Yes,Auto,No,0
JRKQHQ4OD3,29,122360,129302,827,270,8,16.67,36,0.51,Bachelor's,Full-time,Widowed,No,No,Home Improvement,Yes,1
XN5AKRA74F,26,122755,150361,803,139,9,7.84,24,0.25,Master's,Self-employed,Divorced,No,Yes,Auto,No,0
T72AAXVKKC,27,66985,120359,321,236,4,12.79,48,0.34,High School,Part-time,Married,Yes,Yes,Other,Yes,1
F504LLGG4B,75,60069,143999,512,71,7,22.79,72,0.56,PhD,Part-time,Single,No,Yes,Business,Yes,1
MBYN54DILH,61,62326,184402,609,154,2,5.94,72,0.23,Master's,Part-time,Married,No,Yes,Business,No,0
7QMSYW853W,34,118737,71707,571,189,6,11.51,36,0.65,Bachelor's,Full-time,Single,No,No,Education,No,1
J4WFIEHMN3,78,60861,70428,501,267,8,21.07,36,0.61,High School,Full-time,Single,Yes,Yes,Business,No,1
ICZL3ZBNW5,55,85897,55601,331,320,7,24.33,48,0.74,PhD,Unemployed,Divorced,No,No,Home Improvement,No,1
A7QL03JT59,24,137118,138611,742,106,7,12.99,60,0.94,Master's,Part-time,Widowed,Yes,Yes,Other,Yes,1
USNYHDKY5L,63,78577,116487,461,231,8,14.15,36,0.92,PhD,Full-time,Widowed,Yes,No,Education,No,1
IH7QB5OFV3,30,19078,158741,553,41,7,15.59,72,0.95,High School,Part-time,Married,Yes,No,Home Improvement,No,1
NDSEU8N5YQ,57,72768,156716,820,189,5,23.51,24,0.32,High School,Self-employed,Widowed,Yes,No,Home Improvement,No,1
6SNHELQ04S,59,61047,154817,779,138,7,21.88,12,0.22,Bachelor's,Part-time,Divorced,Yes,No,Home Improvement,Yes,1
3K1SCTEC4R,26,81626,33228,309,102,3,6.75,24,0.37,High School,Unemployed,Married,No,No,Auto,Yes,0
53PXZ03J88,67,67660,170593,804,170,5,12.61,60,0.91,Master's,Full-time,Married,No,Yes,Home Improvement,No,1
05H1UW8UV3,44,142997,127788,735,350,7,13.21,12,0.97,PhD,Self-employed,Married,Yes,No,Auto,No,0
MFJAGU7YTK,75,127832,102239,410,272,9,20.36,24,0.87,High School,Full-time,Widowed,No,Yes,Business,No,1
4BGBEEBJ92,19,140406,31928,452,220,2,16.26,24,0.2,High School,Self-employed,Widowed,No,No,Auto,No,0
PRW04UOKJ9,22,135150,23322,401,212,4,17.39,48,0.95,Master's,Part-time,Widowed,No,Yes,Home Improvement,Yes,1
WNSIE8QATR,46,43320,193786,490,340,7,24.96,60,0.48,PhD,Part-time,Married,No,Yes,Other,No,0
7GU5X7NYGT,54,74881,92896,380,55,1,4.65,72,0.11,PhD,Unemployed,Married,No,Yes,Other,Yes,0
PHIT4OU3CO,55,100827,67292,788,341,2,7.91,48,0.5,Bachelor's,Unemployed,Single,No,No,Business,No,1
ZVIZY9SB7O,36,112215,34055,387,101,9,11.97,12,0.14,Bachelor's,Self-employed,Single,No,Yes,Home Improvement,No,0
ZRNGR1QQ0E,25,144461,47891,493,191,7,10.65,72,0.59,PhD,Unemployed,Widowed,Yes,No,Auto,Yes,1
9337FIBQX1,65,71550,86912,403,309,7,3.48,48,0.4,Master's,Unemployed,Married,Yes,No,Other,No,1
MELTYRL559,62,34826,142660,395,199,6,5.02,60,0.53,Master's,Unemployed,Widowed,Yes,Yes,Education,No,0
DM0AHH5JLB,18,110734,95536,722,232,3,17.98,36,0.65,Bachelor's,Unemployed,Widowed,No,Yes,Home Improvement,No,1
7BG0TY33L7,39,108511,11304,497,226,3,22.35,36,0.88,High School,Part-time,Single,No,No,Home Improvement,No,0
4G7UQ7R0Y3,69,21653,12345,300,138,2,14.31,12,0.7,Master's,Unemployed,Divorced,Yes,No,Education,Yes,0
ICK1FNMV0M,34,91941,165372,706,343,6,14.86,36,0.49,High School,Part-time,Widowed,No,No,Other,No,1
V29PC8WMQN,24,43662,160331,677,304,4,8.61,48,0.84,Master's,Part-time,Divorced,No,No,Education,No,1
AA6EWSVB7D,42,108818,96006,466,148,5,19.89,12,0.92,PhD,Full-time,Divorced,Yes,No,Business,Yes,1
7OIC2OWF5D,62,105081,151424,808,114,3,19.54,72,0.21,Bachelor's,Part-time,Married,Yes,No,Auto,No,1
MF3GX7BPHG,21,46877,134350,612,62,6,15.94,60,0.58,High School,Part-time,Married,Yes,Yes,Auto,Yes,1
11PLLUF7HV,53,121562,169437,717,103,3,7.68,12,0.36,High School,Unemployed,Widowed,No,No,Other,No,0
SEDGEJWWJO,23,82715,24446,776,338,8,5.13,72,0.14,PhD,Part-time,Single,No,No,Education,No,0
PGS1SRFJGH,77,120091,7336,372,358,9,4.41,12,0.7,Master's,Self-employed,Single,No,Yes,Home Improvement,No,1
838K4KJY64,48,142632,67032,440,155,4,16.04,24,0.88,High School,Unemployed,Widowed,Yes,Yes,Home Improvement,Yes,1
R9YGEWK2UK,36,89148,102852,561,272,9,21.15,24,0.25,Master's,Unemployed,Widowed,Yes,Yes,Home Improvement,Yes,1
N8UTXDIJ4Y,78,93186,143593,639,5,7,21.88,12,0.83,PhD,Unemployed,Single,No,No,Business,No,0
MORGAFAFYM,61,133629,159553,607,146,3,13.2,36,0.87,Bachelor's,Full-time,Divorced,Yes,Yes,Business,Yes,0
PM5GT6PM18,71,80316,23474,544,183,7,20.25,24,0.92,High School,Unemployed,Widowed,Yes,Yes,Home Improvement,No,0
H3HCVIRRN5,56,38380,182832,814,27,1,23.83,60,0.34,Master's,Part-time,Divorced,No,No,Other,Yes,1
S5IM0B2R17,44,120198,60718,636,37,3,9.05,72,0.91,High School,Self-employed,Widowed,Yes,No,Business,No,1
